OrderID,OrderDate,CustomerID,CustomerType,Region,State,Product,Category,Quantity,UnitPrice,Discount,SalesChannel,PaymentMethod,ShippingMethod,Returned,CustomerRating,Revenue,Month
ORD-105919,,CUST-2478,New,Midwest,IL,Resistance Bands,Fitness,2,21.47,0.0,Online,Bank Transfer,Standard,No,5.0,42.94,
ORD-101860,,CUST-3853,Vip,Southwest,NM,Hoodie,Clothing,2,51.17,0.1,Marketplace,Apple Pay,Standard,Yes,4.0,92.11,
ORD-106909,2025-09-02,CUST-1307,New,Midwest,MN,Foam Roller,Fitness,1,26.85,0.0,Online,Bank Transfer,Standard,No,5.0,26.85,2025-09
ORD-106757,,CUST-5310,New,Southwest,NM,Dumbbell Set,Fitness,1,135.2,0.1,Corporate,Debit Card,2-Day,No,3.0,121.68,
ORD-109224,,CUST-5542,New,Midwest,MO,Fitness Tracker,Fitness,3,75.71,0.1,Marketplace,Apple Pay,Next Day,No,Unknown,204.42,
ORD-112067,,CUST-1227,Vip,Northeast,NJ,Hoodie,Clothing,2,56.31,0.05,Online,PayPal,Express,No,5.0,106.99,
ORD-104872,,CUST-6327,Returning,Southwest,NM,Resistance Bands,Fitness,1,21.88,0.1,Online,Bank Transfer,Standard,Yes,4.0,19.69,
ORD-101710,,CUST-4485,Returning,Southwest,OK,Yoga Mat,Fitness,1,32.59,0.0,Retail Store,Bank Transfer,Standard,No,5.0,32.59,
ORD-112313,,CUST-2619,Returning,Southwest,NM,T-Shirt,Clothing,2,24.65,0.1,Online,Apple Pay,Next Day,Yes,5.0,44.37,
ORD-110844,,CUST-4077,Returning,Northeast,CT,Smart Watch,Electronics,5,147.57,0.1,Marketplace,Bank Transfer,Standard,No,5.0,664.06,
ORD-110231,,CUST-1899,Returning,Northeast,PA,Running Shoes,Clothing,3,86.84,0.0,Retail Store,Apple Pay,2-Day,No,5.0,260.52,
ORD-106442,2026-03-03,CUST-1138,Returning,Northeast,CT,Backpack,Clothing,1,52.47,0.0,Retail Store,Apple Pay,Express,No,5.0,52.47,2026-03
ORD-102410,,CUST-1689,New,Midwest,IL,Wireless Mouse,Electronics,1,36.79,0.15,Online,Credit Card,Standard,No,5.0,31.27,
ORD-107067,,CUST-1380,Vip,Midwest,IL,Monitor Stand,Home & Office,5,56.14,0.0,Marketplace,Debit Card,2-Day,No,Unknown,280.7,
ORD-100933,,CUST-3799,Returning,Southwest,OK,Notebook Set,Home & Office,2,17.48,0.2,Marketplace,Debit Card,Standard,No,5.0,27.97,
ORD-109025,,CUST-3330,Returning,Southwest,OK,Resistance Bands,Fitness,2,22.5,0.0,Corporate,PayPal,Express,No,4.0,45.0,
ORD-101520,2026-03-07,CUST-1684,New,Southeast,GA,Resistance Bands,Fitness,1,23.68,0.2,Marketplace,Debit Card,2-Day,No,4.0,18.94,2026-03
ORD-104280,2025-01-08,CUST-1235,New,Southeast,VA,Bluetooth Speaker,Electronics,1,73.0,0.05,Online,Credit Card,2-Day,No,4.0,69.35,2025-01
ORD-100233,,CUST-6527,Returning,Midwest,IL,Desk Lamp,Home & Office,1,43.8,0.05,Retail Store,Bank Transfer,2-Day,No,4.0,41.61,
ORD-104367,,CUST-4245,Returning,Midwest,MO,USB-C Hub,Electronics,2,42.85,0.15,Retail Store,Credit Card,Next Day,No,4.0,72.84,
ORD-109495,,CUST-3861,Returning,Midwest,MO,Desk Lamp,Home & Office,1,41.52,0.05,Retail Store,Debit Card,2-Day,No,1.0,39.44,
ORD-108444,2025-09-04,CUST-1849,New,Northeast,CT,Desk Lamp,Home & Office,2,42.1,0.05,Retail Store,Apple Pay,Standard,No,5.0,79.99,2025-09
ORD-107328,2026-06-09,CUST-4097,New,West,CA,Dumbbell Set,Fitness,1,139.97,0.1,Online,PayPal,Standard,No,4.0,125.97,2026-06
ORD-104606,2025-06-01,CUST-1662,New,Southeast,VA,Foam Roller,Fitness,3,25.92,0.15,Online,Bank Transfer,Next Day,No,4.0,66.1,2025-06
ORD-112062,,CUST-4728,Returning,Southwest,OK,Mechanical Keyboard,Electronics,1,99.17,0.0,Corporate,Debit Card,Standard,No,3.0,99.17,
ORD-106725,,CUST-1803,Vip,Midwest,IL,Wireless Mouse,Electronics,4,36.95,0.05,Online,Credit Card,Standard,No,Unknown,140.41,
ORD-100045,,CUST-3561,Returning,West,NV,Wireless Headphones,Electronics,1,83.65,0.05,Retail Store,Apple Pay,Standard,No,5.0,79.47,
ORD-108862,,CUST-3703,Returning,Southeast,GA,Smart Watch,Electronics,1,139.21,0.05,Retail Store,Credit Card,Standard,No,5.0,132.25,
ORD-101733,,CUST-6569,Returning,Northeast,NJ,T-Shirt,Clothing,2,25.36,0.2,Online,Debit Card,Standard,No,4.0,40.58,
ORD-112037,,CUST-6619,New,Northeast,CT,Jacket,Clothing,1,115.66,0.1,Marketplace,Debit Card,Standard,No,3.0,104.09,
ORD-109641,,CUST-5638,Returning,Midwest,OH,Running Shoes,Clothing,1,81.79,0.1,Retail Store,Bank Transfer,Standard,No,3.0,73.61,
ORD-102245,,CUST-4867,Returning,Southeast,GA,Resistance Bands,Fitness,2,23.06,0.0,Online,PayPal,Express,No,5.0,46.12,
ORD-107474,,CUST-4433,New,Southwest,TX,T-Shirt,Clothing,1,24.39,0.0,Online,Debit Card,Standard,No,5.0,24.39,
ORD-106096,2025-07-04,CUST-6002,Returning,Midwest,MN,Running Shoes,Clothing,1,79.74,0.1,Retail Store,Debit Card,Express,No,Unknown,71.77,2025-07
ORD-100524,,CUST-6600,Returning,West,CA,Resistance Bands,Fitness,2,23.62,0.1,Retail Store,Apple Pay,Express,No,4.0,42.52,
ORD-105326,,CUST-3592,Returning,Midwest,OH,Desk Organizer,Home & Office,2,26.43,0.0,Retail Store,PayPal,Standard,No,3.0,52.86,
ORD-106236,2025-01-02,CUST-4558,Returning,Midwest,MN,Mechanical Keyboard,Electronics,2,89.19,0.0,Online,Apple Pay,Express,No,5.0,178.38,2025-01
ORD-111813,,CUST-6472,New,Northeast,PA,Smart Watch,Electronics,2,146.58,0.15,Marketplace,Credit Card,Standard,No,1.0,249.19,
ORD-104196,2026-06-01,CUST-5194,Returning,Midwest,OH,Standing Desk,Home & Office,3,334.82,0.0,Retail Store,Credit Card,Standard,No,5.0,1004.46,2026-06
ORD-107594,2026-01-02,CUST-4567,Returning,Midwest,MN,Wireless Headphones,Electronics,3,95.8,0.15,Marketplace,Bank Transfer,Express,No,Unknown,244.29,2026-01
ORD-103545,,CUST-4777,Vip,Southwest,OK,Monitor Stand,Home & Office,2,63.17,0.0,Corporate,PayPal,Express,No,4.0,126.34,
ORD-104259,,CUST-2924,New,Southeast,TN,Foam Roller,Fitness,1,29.87,0.15,Corporate,Apple Pay,2-Day,No,Unknown,25.39,
ORD-107453,,CUST-3684,New,Northeast,NJ,Desk Organizer,Home & Office,3,26.02,0.0,Marketplace,Apple Pay,2-Day,No,4.0,78.06,
ORD-102892,,CUST-1958,New,Northeast,NY,Yoga Mat,Fitness,1,36.55,0.05,Retail Store,PayPal,Standard,No,4.0,34.72,
ORD-109320,2025-04-06,CUST-6004,Returning,Southeast,VA,Backpack,Clothing,1,47.78,0.05,Retail Store,Apple Pay,Standard,No,5.0,45.39,2025-04
ORD-107953,2025-05-06,CUST-1011,Returning,Southeast,VA,Fitness Tracker,Fitness,1,86.35,0.0,Online,PayPal,Express,No,4.0,86.35,2025-05
ORD-111699,,CUST-6209,Returning,Southeast,GA,Fitness Tracker,Fitness,1,86.07,0.0,Online,Credit Card,Standard,No,5.0,86.07,
ORD-106698,,CUST-3937,Returning,Midwest,MN,Jeans,Clothing,2,63.66,0.05,Corporate,Debit Card,Standard,No,4.0,120.95,
ORD-104110,,CUST-5438,Returning,West,OR,Wireless Mouse,Electronics,2,35.5,0.05,Retail Store,Credit Card,Standard,No,4.0,67.45,
ORD-111778,,CUST-2306,New,Southeast,VA,Foam Roller,Fitness,1,27.45,0.0,Retail Store,Apple Pay,Standard,No,3.0,27.45,
ORD-100848,,CUST-6054,Returning,Southwest,OK,Foam Roller,Fitness,1,25.83,0.05,Online,Bank Transfer,Standard,No,4.0,24.54,
ORD-101474,,CUST-6252,New,Northeast,NJ,Jacket,Clothing,5,112.6,0.05,Marketplace,Credit Card,Standard,No,5.0,534.85,
ORD-111819,,CUST-4613,New,Midwest,MN,Desk Organizer,Home & Office,3,24.39,0.0,Online,PayPal,Next Day,No,5.0,73.17,
ORD-111153,2026-01-03,CUST-5418,Returning,Midwest,MI,Foam Roller,Fitness,1,28.13,0.05,Marketplace,Debit Card,Standard,No,3.0,26.72,2026-01
ORD-108876,,CUST-5600,New,Midwest,IL,USB-C Hub,Electronics,1,42.15,0.05,Retail Store,Debit Card,Standard,No,5.0,40.04,
ORD-100678,,CUST-5535,Returning,Northeast,MA,Mechanical Keyboard,Electronics,1,100.01,0.0,Retail Store,Credit Card,Express,No,4.0,100.01,
ORD-105223,,CUST-2456,New,Northeast,PA,Mechanical Keyboard,Electronics,1,99.98,0.0,Online,Credit Card,Standard,No,3.0,99.98,
ORD-111228,2025-03-08,CUST-6289,Returning,Northeast,CT,Hoodie,Clothing,1,51.53,0.15,Online,Credit Card,Standard,No,5.0,43.8,2025-03
ORD-102523,,CUST-2645,New,Northeast,NY,Smart Watch,Electronics,2,145.4,0.05,Online,Credit Card,Next Day,No,3.0,276.26,
ORD-108784,,CUST-1275,New,Southeast,TN,Yoga Mat,Fitness,2,36.56,0.0,Online,Credit Card,Standard,No,4.0,73.12,
ORD-100050,,CUST-2378,New,West,OR,Running Shoes,Clothing,1,86.38,0.1,Online,Apple Pay,Standard,No,5.0,77.74,
ORD-105553,2025-09-01,CUST-1326,Returning,West,OR,Water Bottle,Fitness,1,20.83,0.0,Marketplace,Apple Pay,Express,No,3.0,20.83,2025-09
ORD-108906,,CUST-5052,Returning,Northeast,NY,Desk Organizer,Home & Office,1,26.44,0.0,Retail Store,PayPal,Next Day,No,4.0,26.44,
ORD-109786,,CUST-1521,Vip,Midwest,OH,Bluetooth Speaker,Electronics,1,66.26,0.15,Marketplace,Bank Transfer,Express,No,4.0,56.32,
ORD-110948,,CUST-4037,New,West,WA,Water Bottle,Fitness,1,18.91,0.05,Online,Credit Card,Standard,No,5.0,17.96,
ORD-105659,,CUST-4655,Returning,Midwest,OH,Mechanical Keyboard,Electronics,1,90.31,0.2,Retail Store,Apple Pay,Standard,No,5.0,72.25,
ORD-106989,,CUST-3197,Vip,Southeast,VA,Water Bottle,Fitness,1,20.41,0.05,Retail Store,Credit Card,Unknown,No,4.0,19.39,
ORD-110821,,CUST-4943,Returning,West,NV,Standing Desk,Home & Office,2,343.19,0.1,Online,Apple Pay,Standard,No,2.0,617.74,
ORD-112314,,CUST-3630,New,Southwest,NM,USB-C Hub,Electronics,1,42.34,0.0,Retail Store,Apple Pay,Unknown,No,4.0,42.34,
ORD-108958,,CUST-2584,Returning,Northeast,CT,Resistance Bands,Fitness,2,22.93,0.0,Retail Store,PayPal,2-Day,Yes,3.0,45.86,
ORD-109544,,CUST-3094,Vip,Northeast,NJ,Smart Watch,Electronics,2,160.85,0.1,Online,Bank Transfer,2-Day,No,5.0,289.53,
ORD-102944,,CUST-1015,Returning,Southeast,VA,Wireless Headphones,Electronics,1,95.17,0.05,Online,Credit Card,2-Day,No,4.0,90.41,
ORD-100582,,CUST-1889,Returning,Southeast,NC,Jacket,Clothing,1,122.38,0.0,Marketplace,PayPal,Standard,No,5.0,122.38,
ORD-101344,,CUST-3993,Returning,Northeast,NJ,Dumbbell Set,Fitness,1,127.72,0.0,Marketplace,Bank Transfer,Standard,Yes,3.0,127.72,
ORD-112330,,CUST-4061,Returning,Midwest,MI,Wireless Headphones,Electronics,2,90.18,0.1,Online,PayPal,Standard,No,4.0,162.32,
ORD-104522,2026-04-04,CUST-1867,Returning,Southeast,TN,Jeans,Clothing,1,69.83,0.15,Retail Store,PayPal,Standard,No,Unknown,59.36,2026-04
ORD-105025,,CUST-5944,Returning,Southeast,GA,Resistance Bands,Fitness,2,24.43,0.1,Online,PayPal,Standard,No,5.0,43.97,
ORD-101347,,CUST-4612,Returning,Midwest,OH,Dumbbell Set,Fitness,4,128.04,0.15,Online,Debit Card,2-Day,No,3.0,435.34,
ORD-105694,2026-07-08,CUST-3921,New,West,AZ,Smart Watch,Electronics,2,159.77,0.15,Retail Store,Apple Pay,Standard,No,4.0,271.61,2026-07
ORD-112070,2025-08-03,CUST-3528,Returning,Southwest,NM,Smart Watch,Electronics,2,152.4,0.0,Marketplace,Apple Pay,Next Day,No,4.0,304.8,2025-08
ORD-109801,2025-05-06,CUST-3760,Returning,West,WA,USB-C Hub,Electronics,3,42.25,0.05,Online,Debit Card,Express,No,5.0,120.41,2025-05
ORD-111790,,CUST-2430,New,West,NV,Office Chair,Home & Office,1,196.97,0.05,Marketplace,Credit Card,2-Day,No,Unknown,187.12,
ORD-108641,,CUST-6316,Vip,Northeast,CT,Standing Desk,Home & Office,1,327.14,0.1,Marketplace,Apple Pay,Next Day,No,4.0,294.43,
ORD-107122,2026-07-03,CUST-4213,Returning,Southeast,FL,Bluetooth Speaker,Electronics,2,67.51,0.0,Online,Credit Card,Standard,No,3.0,135.02,2026-07
ORD-103806,,CUST-1009,New,Southwest,TX,Mechanical Keyboard,Electronics,4,98.98,0.0,Online,Debit Card,Standard,No,4.0,395.92,
ORD-107278,,CUST-4882,New,Midwest,IL,Bluetooth Speaker,Electronics,1,74.42,0.2,Online,Bank Transfer,Standard,No,3.0,59.54,
ORD-107873,,CUST-3914,Returning,Midwest,IL,Running Shoes,Clothing,1,85.87,0.1,Retail Store,Apple Pay,Next Day,No,5.0,77.28,
ORD-101443,,CUST-4289,Returning,Northeast,CT,Backpack,Clothing,1,50.99,0.0,Retail Store,Debit Card,2-Day,No,4.0,50.99,
ORD-105905,,CUST-1637,Returning,Midwest,MO,Hoodie,Clothing,1,51.65,0.1,Online,Bank Transfer,Standard,No,1.0,46.48,
ORD-109484,,CUST-4192,Returning,Northeast,NY,Hoodie,Clothing,1,50.86,0.05,Marketplace,Apple Pay,Next Day,No,4.0,48.32,
ORD-104474,,CUST-6633,Returning,Southeast,TN,Bluetooth Speaker,Electronics,3,67.36,0.0,Marketplace,Bank Transfer,Express,No,1.0,202.08,
ORD-105386,,CUST-6133,Returning,Midwest,OH,Running Shoes,Clothing,1,80.17,0.0,Retail Store,Debit Card,Standard,No,4.0,80.17,
ORD-105666,,CUST-4088,Returning,Southeast,NC,Jeans,Clothing,1,64.63,0.1,Marketplace,Apple Pay,Express,No,5.0,58.17,
ORD-109827,2026-03-06,CUST-6761,Returning,Midwest,IL,Jeans,Clothing,1,67.57,0.0,Online,Debit Card,Next Day,No,5.0,67.57,2026-03
ORD-100007,,CUST-6503,Returning,West,WA,Notebook Set,Home & Office,2,18.17,0.15,Online,Debit Card,Standard,No,5.0,30.89,
ORD-108956,,CUST-3807,Unknown,Southwest,OK,Wireless Mouse,Electronics,1,35.75,0.1,Corporate,Debit Card,Express,No,5.0,32.18,
ORD-106670,,CUST-2110,Returning,Southwest,OK,Running Shoes,Clothing,4,90.58,0.0,Corporate,Bank Transfer,Standard,No,5.0,362.32,
ORD-108488,,CUST-4969,Vip,West,NV,USB-C Hub,Electronics,5,39.49,0.0,Online,PayPal,Standard,No,2.0,197.45,
ORD-100037,,CUST-3357,Returning,Southwest,OK,T-Shirt,Clothing,1,24.92,0.05,Retail Store,PayPal,Standard,No,Unknown,23.67,
ORD-107862,,CUST-6375,Returning,Midwest,MI,Wireless Mouse,Electronics,4,37.18,0.1,Online,Bank Transfer,Express,No,Unknown,133.85,
ORD-104216,2026-03-03,CUST-3708,Unknown,Southwest,TX,Resistance Bands,Fitness,1,24.01,0.15,Online,Debit Card,Standard,No,4.0,20.41,2026-03
ORD-105736,,CUST-4442,Returning,Northeast,PA,Jacket,Clothing,2,123.18,0.05,Online,Credit Card,2-Day,No,3.0,234.04,
ORD-102516,,CUST-3126,Returning,Southeast,NC,USB-C Hub,Electronics,1,39.58,0.2,Marketplace,Apple Pay,Standard,No,3.0,31.66,
ORD-100694,,CUST-1811,Returning,West,AZ,Foam Roller,Fitness,1,26.23,0.0,Retail Store,PayPal,Express,No,5.0,26.23,
ORD-102401,,CUST-3099,New,Southeast,GA,Foam Roller,Fitness,2,28.39,0.1,Retail Store,Debit Card,Standard,No,4.0,51.1,
ORD-111343,2026-05-09,CUST-1935,New,Northeast,NJ,USB-C Hub,Electronics,1,38.36,0.0,Retail Store,Bank Transfer,2-Day,No,4.0,38.36,2026-05
ORD-106524,,CUST-1793,Returning,Midwest,OH,Smart Watch,Electronics,2,158.31,0.05,Marketplace,Credit Card,Standard,No,3.0,300.79,
ORD-111998,,CUST-5755,Returning,West,CA,Running Shoes,Clothing,1,87.89,0.0,Marketplace,Debit Card,Express,No,3.0,87.89,
ORD-103685,,CUST-2610,Returning,Northeast,NJ,Foam Roller,Fitness,1,27.84,0.05,Online,PayPal,Express,No,5.0,26.45,
ORD-109862,,CUST-2812,New,West,AZ,Mechanical Keyboard,Electronics,2,87.76,0.2,Online,PayPal,Standard,No,3.0,140.42,
ORD-103629,2025-04-01,CUST-4386,New,Midwest,IL,Yoga Mat,Fitness,2,36.27,0.0,Online,PayPal,Standard,Yes,4.0,72.54,2025-04
ORD-100034,,CUST-2546,Vip,Northeast,NJ,T-Shirt,Clothing,3,26.91,0.0,Retail Store,Bank Transfer,Standard,No,Unknown,80.73,
ORD-106695,,CUST-4437,Returning,Northeast,CT,Desk Lamp,Home & Office,3,46.12,0.0,Marketplace,Bank Transfer,2-Day,No,5.0,138.36,
ORD-106568,,CUST-3551,Returning,West,WA,Office Chair,Home & Office,3,204.06,0.0,Marketplace,Bank Transfer,Express,No,5.0,612.18,
ORD-107504,,CUST-6551,Vip,Northeast,MA,USB-C Hub,Electronics,1,41.09,0.0,Marketplace,Credit Card,Express,Yes,4.0,41.09,
ORD-103935,,CUST-1154,Returning,Midwest,OH,Wireless Mouse,Electronics,3,37.28,0.0,Marketplace,Bank Transfer,Standard,No,5.0,111.84,
ORD-101895,,CUST-5245,Vip,Northeast,MA,T-Shirt,Clothing,1,23.6,0.0,Marketplace,Bank Transfer,Next Day,No,3.0,23.6,
ORD-110341,,CUST-1663,New,West,OR,Jacket,Clothing,1,124.36,0.0,Marketplace,Apple Pay,Next Day,No,4.0,124.36,
ORD-100203,2025-08-06,CUST-3308,New,Midwest,IL,Notebook Set,Home & Office,1,18.48,0.1,Corporate,Credit Card,Express,No,4.0,16.63,2025-08
ORD-102220,,CUST-4201,New,Southwest,OK,Jacket,Clothing,1,112.98,0.05,Corporate,Debit Card,Express,No,4.0,107.33,
ORD-105629,,CUST-5553,Returning,Southwest,NM,Fitness Tracker,Fitness,5,81.71,0.0,Marketplace,Apple Pay,Standard,No,4.0,408.55,
ORD-107627,,CUST-5718,New,Southeast,NC,Notebook Set,Home & Office,1,19.72,0.0,Online,Credit Card,Next Day,No,5.0,19.72,
ORD-106319,,CUST-4521,Returning,Midwest,MN,Wireless Headphones,Electronics,1,90.5,0.05,Retail Store,Debit Card,Next Day,No,4.0,85.98,
ORD-112162,,CUST-1406,New,Northeast,NY,Monitor Stand,Home & Office,1,56.67,0.0,Online,Debit Card,Express,No,4.0,56.67,
ORD-104425,,CUST-4386,Returning,Midwest,MN,Backpack,Clothing,1,50.78,0.1,Marketplace,Apple Pay,Express,No,5.0,45.7,
ORD-102399,2025-04-02,CUST-2099,Vip,Northeast,PA,Desk Organizer,Home & Office,1,23.49,0.0,Marketplace,PayPal,Next Day,No,5.0,23.49,2025-04
ORD-111783,,CUST-5410,Returning,Midwest,IL,Bluetooth Speaker,Electronics,1,69.85,0.05,Online,Bank Transfer,Standard,No,5.0,66.36,
ORD-101244,,CUST-6131,Returning,Northeast,PA,Wireless Mouse,Electronics,4,32.4,0.2,Retail Store,Apple Pay,Standard,No,3.0,103.68,
ORD-109342,,CUST-1319,Vip,Southwest,NM,Wireless Headphones,Electronics,1,93.07,0.05,Retail Store,PayPal,Standard,No,5.0,88.42,
ORD-110318,,CUST-5027,Returning,Southwest,NM,Bluetooth Speaker,Electronics,1,69.08,0.0,Corporate,Apple Pay,Standard,No,4.0,69.08,
ORD-101660,2026-06-04,CUST-4315,Returning,Northeast,MA,Backpack,Clothing,1,51.71,0.1,Online,Apple Pay,Standard,Yes,4.0,46.54,2026-06
ORD-108552,,CUST-5334,Returning,Southeast,TN,Notebook Set,Home & Office,1,18.63,0.05,Corporate,Apple Pay,Next Day,Yes,4.0,17.7,
ORD-109759,,CUST-5242,New,Northeast,CT,Desk Organizer,Home & Office,1,25.84,0.0,Online,Debit Card,Standard,No,3.0,25.84,
ORD-104397,2026-04-01,CUST-2730,Returning,Northeast,NJ,Smart Watch,Electronics,2,146.05,0.0,Online,Debit Card,Standard,No,5.0,292.1,2026-04
ORD-110069,2026-02-08,CUST-3786,New,Northeast,PA,Backpack,Clothing,3,51.04,0.1,Online,Credit Card,Standard,No,5.0,137.81,2026-02
ORD-101672,2026-02-08,CUST-3577,Returning,Northeast,MA,Wireless Headphones,Electronics,3,88.67,0.1,Online,PayPal,Standard,No,Unknown,239.41,2026-02
ORD-110963,,CUST-6599,New,Midwest,IL,Office Chair,Home & Office,1,177.42,0.0,Retail Store,Bank Transfer,Standard,Yes,5.0,177.42,
ORD-107240,,CUST-4229,New,Southeast,VA,Jeans,Clothing,2,63.57,0.1,Online,Debit Card,Express,No,4.0,114.43,
ORD-100116,,CUST-4925,New,West,AZ,Desk Lamp,Home & Office,1,45.31,0.15,Retail Store,Apple Pay,Standard,No,Unknown,38.51,
ORD-110815,,CUST-2321,New,Northeast,MA,Desk Lamp,Home & Office,1,43.22,0.15,Online,Bank Transfer,Express,No,5.0,36.74,
ORD-112042,,CUST-3615,Returning,Southwest,NM,Jeans,Clothing,1,64.98,0.15,Online,Bank Transfer,Standard,No,5.0,55.23,
ORD-106179,,CUST-5690,New,West,CA,Office Chair,Home & Office,1,201.4,0.05,Retail Store,Debit Card,Express,No,2.0,191.33,
ORD-110302,,CUST-4114,New,Northeast,MA,Dumbbell Set,Fitness,1,138.04,0.1,Online,Debit Card,Standard,No,5.0,124.24,
ORD-107865,2025-03-05,CUST-6560,New,Midwest,IL,Backpack,Clothing,1,46.1,0.0,Online,Bank Transfer,Express,No,3.0,46.1,2025-03
ORD-103833,,CUST-5543,Returning,Southwest,NM,Mechanical Keyboard,Electronics,2,100.4,0.1,Online,Apple Pay,Standard,No,5.0,180.72,
ORD-103638,,CUST-2692,New,Southwest,NM,Smart Watch,Electronics,1,142.89,0.05,Online,Debit Card,Standard,No,5.0,135.75,
ORD-105577,,CUST-6255,New,Southeast,TN,Backpack,Clothing,1,53.56,0.05,Retail Store,Debit Card,2-Day,No,3.0,50.88,
ORD-103573,2026-04-01,CUST-2683,Returning,Southeast,NC,Bluetooth Speaker,Electronics,2,67.12,0.0,Retail Store,Debit Card,Next Day,No,5.0,134.24,2026-04
ORD-106785,2026-06-05,CUST-6091,Returning,Midwest,IL,Desk Lamp,Home & Office,3,45.48,0.0,Marketplace,Apple Pay,2-Day,No,5.0,136.44,2026-06
ORD-112341,,CUST-3723,New,West,NV,Wireless Headphones,Electronics,4,84.08,0.05,Retail Store,Bank Transfer,Standard,No,4.0,319.5,
ORD-102114,,CUST-5246,Returning,Northeast,NY,Running Shoes,Clothing,2,84.39,0.0,Online,Bank Transfer,Express,No,4.0,168.78,
ORD-102931,2025-08-09,CUST-6779,Returning,West,OR,Mechanical Keyboard,Electronics,1,90.96,0.2,Retail Store,Bank Transfer,Standard,No,3.0,72.77,2025-08
ORD-109426,,CUST-4548,Returning,Northeast,CT,Smart Watch,Electronics,1,143.19,0.0,Online,PayPal,2-Day,No,2.0,143.19,
ORD-100996,2025-04-06,CUST-1546,Returning,West,NV,USB-C Hub,Electronics,5,41.31,0.0,Online,Debit Card,2-Day,No,5.0,206.55,2025-04
ORD-110604,,CUST-5007,New,Northeast,NY,USB-C Hub,Electronics,2,39.89,0.15,Corporate,Apple Pay,Express,No,4.0,67.81,
ORD-108858,,CUST-5310,New,West,WA,Smart Watch,Electronics,3,156.6,0.0,Marketplace,Credit Card,Standard,No,5.0,469.8,
ORD-101397,,CUST-6257,Vip,Northeast,NY,T-Shirt,Clothing,3,24.97,0.15,Online,Debit Card,Standard,No,Unknown,63.67,
ORD-109461,,CUST-1293,Returning,West,WA,Mechanical Keyboard,Electronics,1,100.75,0.0,Marketplace,PayPal,Standard,No,5.0,100.75,
ORD-104643,,CUST-2193,Returning,Midwest,MO,Bluetooth Speaker,Electronics,1,75.53,0.05,Online,PayPal,2-Day,No,Unknown,71.75,
ORD-106779,,CUST-2548,New,Northeast,NJ,Wireless Mouse,Electronics,3,33.0,0.05,Marketplace,Debit Card,Standard,No,Unknown,94.05,
ORD-104965,,CUST-4908,New,Midwest,MO,Smart Watch,Electronics,3,147.57,0.0,Retail Store,Debit Card,Standard,No,5.0,442.71,
ORD-109448,2025-09-09,CUST-2536,Returning,Midwest,MI,Standing Desk,Home & Office,1,333.2,0.15,Online,Bank Transfer,2-Day,No,5.0,283.22,2025-09
ORD-111539,,CUST-1387,Returning,Midwest,MN,Fitness Tracker,Fitness,1,82.74,0.1,Online,PayPal,2-Day,Yes,4.0,74.47,
ORD-106733,,CUST-3505,New,West,WA,Smart Watch,Electronics,1,155.13,0.1,Online,Debit Card,Express,No,5.0,139.62,
ORD-102695,,CUST-4889,Returning,Southeast,NC,USB-C Hub,Electronics,5,43.11,0.1,Marketplace,PayPal,Express,No,5.0,194.0,
ORD-108316,2026-02-05,CUST-1317,Returning,Midwest,MI,Jeans,Clothing,1,68.38,0.0,Online,PayPal,2-Day,No,4.0,68.38,2026-02
ORD-109969,,CUST-4822,New,West,WA,Wireless Headphones,Electronics,1,95.25,0.1,Marketplace,Debit Card,Express,No,5.0,85.72,
ORD-101274,,CUST-5968,Returning,West,CA,Mechanical Keyboard,Electronics,1,90.37,0.1,Retail Store,Bank Transfer,Standard,No,4.0,81.33,
ORD-101784,2025-03-09,CUST-2522,Returning,Northeast,MA,Hoodie,Clothing,1,56.34,0.05,Marketplace,Credit Card,Standard,No,4.0,53.52,2025-03
ORD-106826,,CUST-4769,Returning,Midwest,OH,Resistance Bands,Fitness,2,22.73,0.15,Retail Store,PayPal,2-Day,No,5.0,38.64,
ORD-106917,,CUST-3286,Returning,Northeast,PA,Resistance Bands,Fitness,2,24.11,0.0,Online,Credit Card,Express,No,Unknown,48.22,
ORD-103190,2026-06-03,CUST-3082,Returning,Northeast,NJ,Bluetooth Speaker,Electronics,2,68.94,0.15,Online,Credit Card,2-Day,No,3.0,117.2,2026-06
ORD-103443,,CUST-1605,Unknown,Southeast,TN,T-Shirt,Clothing,1,23.96,0.1,Corporate,PayPal,Express,No,4.0,21.56,
ORD-101002,,CUST-5583,Returning,Northeast,CT,Desk Organizer,Home & Office,1,26.61,0.0,Online,PayPal,Express,No,4.0,26.61,
ORD-108348,,CUST-4977,Vip,West,CA,Water Bottle,Fitness,4,18.41,0.0,Corporate,Debit Card,2-Day,No,5.0,73.64,
ORD-110303,,CUST-2763,Returning,West,OR,Notebook Set,Home & Office,4,17.62,0.15,Online,Apple Pay,Standard,No,4.0,59.91,
ORD-109227,2026-07-07,CUST-1861,New,Southeast,FL,Notebook Set,Home & Office,1,18.84,0.0,Corporate,Debit Card,Standard,No,4.0,18.84,2026-07
ORD-104489,2025-08-07,CUST-1557,New,Midwest,MO,Yoga Mat,Fitness,2,37.49,0.05,Online,Credit Card,Standard,No,4.0,71.23,2025-08
ORD-104624,,CUST-3513,Returning,Northeast,NY,USB-C Hub,Electronics,3,38.72,0.0,Retail Store,Bank Transfer,2-Day,No,2.0,116.16,
